,bigrams,freq
39003,"('puppies', 'three')",3
39004,"('puppies', 'sizes')",3
39005,"('puppies', 'similar')",3
39006,"('puppies', 'previous')",3
39007,"('three', 'sizes')",3
39008,"('three', 'similar')",3
39009,"('three', 'previous')",11
39010,"('sizes', 'similar')",5
39011,"('sizes', 'previous')",5
39012,"('sizes', 'studies')",4
39013,"('sizes', 'jejunal')",3
39014,"('similar', 'jejunal')",3
39015,"('similar', 'lymph')",3
39016,"('previous', 'jejunal')",3
39017,"('previous', 'lymph')",3
39018,"('previous', 'nodes')",3
39019,"('studies', 'lymph')",4
39020,"('studies', 'nodes')",3
39021,"('jejunal', 'agthe')",3
39022,"('jejunal', 'retropharyngeal')",3
39023,"('lymph', 'agthe')",3
39024,"('lymph', 'retropharyngeal')",3
39025,"('lymph', 'lymph')",3
39026,"('nodes', 'agthe')",3
39027,"('nodes', 'retropharyngeal')",3
39028,"('nodes', 'nodes')",3
39029,"('agthe', 'retropharyngeal')",3
39030,"('agthe', 'nodes')",3
39031,"('agthe', 'burns')",3
39032,"('retropharyngeal', 'lymph')",3
39033,"('retropharyngeal', 'nodes')",3
39034,"('retropharyngeal', 'burns')",3
39035,"('retropharyngeal', 'contrast')",3
39036,"('lymph', 'burns')",3
39037,"('lymph', 'contrast')",3
39038,"('lymph', 'data')",3
39039,"('nodes', 'burns')",3
39040,"('nodes', 'contrast')",3
39041,"('nodes', 'data')",3
39042,"('nodes', 'stander')",3
39043,"('burns', 'contrast')",3
39044,"('burns', 'data')",3
39045,"('burns', 'stander')",3
39046,"('burns', 'must')",3
39047,"('contrast', 'stander')",3
39048,"('contrast', 'emphasised')",3
39049,"('data', 'stander')",3
39050,"('data', 'must')",6
39051,"('data', 'emphasised')",3
39052,"('data', 'authors')",14
39053,"('stander', 'must')",3
39054,"('stander', 'emphasised')",3
39055,"('stander', 'authors')",3
39056,"('stander', 'took')",3
39057,"('must', 'emphasised')",3
39058,"('must', 'authors')",3
39059,"('must', 'took')",3
39060,"('must', 'one')",3
39061,"('emphasised', 'authors')",3
39062,"('emphasised', 'took')",3
39063,"('emphasised', 'one')",4
39064,"('emphasised', 'measurement')",3
39065,"('authors', 'took')",3
39066,"('authors', 'measurement')",3
39067,"('authors', 'thickness')",3
39068,"('took', 'one')",3
39069,"('took', 'measurement')",3
39070,"('took', 'thickness')",3
39071,"('one', 'thickness')",3
39072,"('measurement', 'thickness')",3
39073,"('measurement', 'time')",3
39074,"('thickness', 'found')",4
39075,"('measurement', 'lower')",5
39076,"('measurement', 'obtained')",3
39077,"('thickness', 'lower')",5
39078,"('thickness', 'obtained')",3
39079,"('responses', 'study')",12
39080,"('considered', 'three')",3
39081,"('score', 'studies')",3
39082,"('obtained', 'smaller')",10
39083,"('studies', 'smaller')",13
39084,"('studies', 'respectively')",6
39085,"('smaller', 'respectively')",3
39086,"('rural', 'areas')",6
39087,"('areas', 'group')",4
39088,"('common', 'group')",5
39089,"('common', 'study')",5
39090,"('social', 'study')",3
39091,"('another', 'lower')",5
39092,"('lower', 'function')",3
39093,"('higher', 'variability')",4
39094,"('system', 'lower')",4
39095,"('lower', 'system')",4
39096,"('gray', 'values')",3
39097,"('values', 'could')",7
39098,"('systems', 'could')",4
39099,"('unknown', 'could')",4
39100,"('system', 'could')",8
39101,"('system', 'differences')",5
39102,"('could', 'potentially')",6
39103,"('could', 'attribute')",5
39104,"('attribute', 'differences')",5
39105,"('values', 'clinical')",3
39106,"('clinical', 'condition')",6
39107,"('studies', 'analysis')",4
39108,"('analysis', 'values')",4
39109,"('used', 'clinical')",4
39110,"('used', 'optimization')",5
39111,"('might', 'reduce')",3
39112,"('occurrence', 'new')",3
39113,"('quality', 'treatment')",4
39114,"('patients', 'costs')",3
39115,"('treatment', 'risk')",3
39116,"('literature', 'fractures')",4
39117,"('study', 'example')",4
39118,"('previous', 'compared')",9
39119,"('weeks', 'compared')",3
39120,"('weeks', 'study')",5
39121,"('present', 'showing')",3
39122,"('present', 'less')",12
39123,"('study', 'showing')",10
39124,"('less', 'severe')",7
39125,"('study', 'owing')",4
39126,"('probably', 'cases')",4
39127,"('center', 'may')",4
39128,"('despite', 'rodents')",4
39129,"('despite', 'may')",5
39130,"('despite', 'represent')",4
39131,"('small', 'rodents')",4
39132,"('small', 'may')",16
39133,"('small', 'represent')",4
39134,"('small', 'source')",6
39135,"('rodents', 'may')",7
39136,"('rodents', 'represent')",4
39137,"('rodents', 'source')",4
39138,"('rodents', 'infection')",4
39139,"('may', 'dogs')",4
39140,"('represent', 'source')",4
39141,"('represent', 'infection')",4
39142,"('represent', 'dogs')",4
39143,"('represent', 'consumption')",4
39144,"('source', 'infection')",6
39145,"('source', 'dogs')",4
39146,"('source', 'consumption')",4
39147,"('source', 'rodents')",4
39148,"('infection', 'consumption')",4
39149,"('infection', 'rodents')",4
39150,"('dogs', 'consumption')",4
39151,"('dogs', 'rodents')",4
39152,"('dogs', 'infected')",4
39153,"('dogs', 'cysts')",4
39154,"('consumption', 'rodents')",4
39155,"('consumption', 'infected')",4
39156,"('consumption', 'cysts')",4
39157,"('consumption', 'gondii')",4
39158,"('rodents', 'infected')",4
39159,"('rodents', 'cysts')",4
39160,"('rodents', 'gondii')",4
39161,"('rodents', 'present')",4
39162,"('infected', 'cysts')",4
39163,"('infected', 'gondii')",4
39164,"('cysts', 'gondii')",4
39165,"('cysts', 'present')",4
39166,"('cysts', 'study')",4
39167,"('cysts', 'association')",4
39168,"('gondii', 'present')",5
39169,"('gondii', 'study')",10
39170,"('gondii', 'association')",4
39171,"('gondii', 'hunting')",4
39172,"('present', 'hunting')",4
39173,"('present', 'rodents')",4
39174,"('study', 'hunting')",4
39175,"('study', 'rodents')",4
39176,"('association', 'hunting')",4
39177,"('association', 'rodents')",4
39178,"('association', 'despite')",3
39179,"('association', 'small')",7
39180,"('hunting', 'rodents')",7
39181,"('hunting', 'despite')",3
39182,"('hunting', 'small')",3
39183,"('rodents', 'despite')",3
39184,"('rodents', 'small')",3
39185,"('rodents', 'rodents')",3
39186,"('study', 'ten')",4
39187,"('association', 'species')",3
39188,"('ten', 'reported')",3
39189,"('paraná', 'found')",4
39190,"('coast', 'found')",3
39191,"('compared', 'areas')",3
39192,"('urbanized', 'areas')",3
39193,"('community', 'structure')",4
39194,"('structure', 'state')",3
39195,"('marine', 'park')",3
39196,"('showed', 'among')",10
39197,"('among', 'sites')",3
39198,"('sites', 'also')",5
39199,"('also', 'new')",5
39200,"('diversity', 'found')",7
39201,"('state', 'results')",5
39202,"('state', 'similar')",7
39203,"('similar', 'survey')",6
39204,"('nevertheless', 'brazil')",4
39205,"('prevalence', 'students')",3
39206,"('smaller', 'earlier')",5
39207,"('smaller', 'study')",14
39208,"('results', 'earlier')",21
39209,"('earlier', 'study')",31
39210,"('study', 'university')",7
39211,"('university', 'university')",8
39212,"('believe', 'differences')",3
39213,"('sharp', 'case')",3
39214,"('motion', 'particle')",3
39215,"('particle', 'although')",3
39216,"('determined', 'present')",4
39217,"('although', 'identify')",6
39218,"('present', 'identify')",14
39219,"('study', 'identify')",18
39220,"('identify', 'children')",6
39221,"('number', 'children')",7
39222,"('children', 'brazilian')",3
39223,"('indicated', 'children')",4
39224,"('women', 'children')",6
39225,"('greater', 'number')",14
39226,"('children', 'groups')",4
39227,"('higher', 'income')",3
39228,"('groups', 'low')",4
39229,"('low', 'less')",6
39230,"('less', 'physical')",6
39231,"('less', 'activity')",7
39232,"('activity', 'limited')",6
39233,"('limited', 'quality')",3
39234,"('characteristics', 'results')",11
39235,"('vulnerable', 'results')",8
39236,"('populations', 'brazil')",5
39237,"('results', 'set')",4
39238,"('results', 'potential')",12
39239,"('overweight', 'among')",4
39240,"('overweight', 'women')",3
39241,"('among', 'data')",5
39242,"('women', 'data')",3
39243,"('indicate', 'group')",4
39244,"('study', 'assumed')",5
39245,"('individuals', 'greater')",3
39246,"('poor', 'although')",5
39247,"('populations', 'access')",3
39248,"('populations', 'using')",3
39249,"('sucrose', 'gradient')",3
39250,"('sucrose', 'fractionation')",3
39251,"('gradient', 'fractionation')",3
39252,"('immunofluorescence', 'show')",3
39253,"('significant', 'amount')",5
39254,"('significant', 'protein')",6
39255,"('protein', 'contrast')",6
39256,"('protein', 'previous')",10
39257,"('protein', 'prediction')",3
39258,"('contrast', 'prediction')",5
39259,"('previous', 'prediction')",6
39260,"('prediction', 'protein')",3
39261,"('mutated', 'cells')",4
39262,"('cells', 'situated')",3
39263,"('also', 'distribution')",7
39264,"('observe', 'dry')",3
39265,"('observe', 'ratio')",3
39266,"('differences', 'ratio')",3
39267,"('differences', 'plants')",5
39268,"('one', 'silva')",4
39269,"('study', 'conductance')",4
39270,"('period', 'observed')",12
39271,"('observed', 'resistance')",6
39272,"('large', 'resistance')",3
39273,"('large', 'known')",5
39274,"('resistance', 'changes')",3
39275,"('surface', 'water')",5
39276,"('known', 'changes')",6
39277,"('water', 'content')",3
39278,"('water', 'leaf')",4
39279,"('changes', 'conditions')",7
39280,"('conditions', 'significant')",3
39281,"('saw', 'evidence')",3
39282,"('evidence', 'significant')",7
39283,"('evidence', 'resistance')",3
39284,"('presence', 'significant')",6
39285,"('physiological', 'water')",5
39286,"('range', 'potential')",3
39287,"('water', 'potential')",6
39288,"('dry', 'study')",4
39289,"('matter', 'observed')",8
39290,"('higher', 'plant')",5
39291,"('observed', 'plant')",4
39292,"('plant', 'cane')",3
39293,"('experiments', 'range')",3
39294,"('vary', 'among')",6
39295,"('eight', 'found')",3
39296,"('studies', 'harvest')",3
39297,"('effective', 'promoting')",3
39298,"('root', 'similar')",4
39299,"('soc', 'physically')",3
39300,"('average', 'total')",4
39301,"('total', 'soc')",8
39302,"('total', 'total')",7
39303,"('mineralized', 'soc')",3
39304,"('soc', 'varying')",3
39305,"('soc', 'total')",4
39306,"('soc', 'soc')",4
39307,"('varying', 'total')",3
39308,"('total', 'rate')",7
39309,"('total', 'respectively')",4
39310,"('total', 'however')",4
39311,"('however', 'neither')",3
39312,"('however', 'soil')",3
39313,"('however', 'figure')",5
39314,"('soil', 'content')",7
39315,"('texture', 'content')",4
39316,"('figure', 'correlated')",4
39317,"('content', 'figure')",3
39318,"('content', 'correlated')",5
39319,"('figure', 'consistent')",4
39320,"('however', 'consistent')",38
39321,"('however', 'conclusion')",11
39322,"('however', 'due')",15
39323,"('consistent', 'conclusion')",5
39324,"('consistent', 'reduced')",4
39325,"('obtained', 'due')",3
39326,"('reduced', 'number')",8
39327,"('reduced', 'patients')",3
39328,"('reduced', 'study')",5
39329,"('number', 'studies')",44
39330,"('study', 'comparing')",8
39331,"('studies', 'doses')",14
39332,"('based', 'found')",11
39333,"('analysis', 'found')",14
39334,"('analysis', 'response')",6
39335,"('better', 'response')",3
39336,"('better', 'patients')",8
39337,"('response', 'different')",6
39338,"('response', 'published')",3
39339,"('patients', 'published')",3
39340,"('different', 'published')",7
39341,"('published', 'however')",7
39342,"('reports', 'conclusion')",7
39343,"('conclusion', 'analysis')",4
39344,"('conclusion', 'based')",5
39345,"('confirmed', 'multivariate')",3
39346,"('confirmed', 'analysis')",5
39347,"('analysis', 'univariate')",3
39348,"('analysis', 'mean')",4
39349,"('mean', 'extension')",5
39350,"('mean', 'dye')",5
39351,"('mean', 'penetration')",3
39352,"('mean', 'material')",3
39353,"('extension', 'dye')",3
39354,"('extension', 'penetration')",3
39355,"('extension', 'material')",3
39356,"('extension', 'interface')",3
39357,"('dye', 'penetration')",3
39358,"('dye', 'material')",3
39359,"('dye', 'interface')",3
39360,"('dye', 'group')",3
39361,"('penetration', 'material')",3
39362,"('penetration', 'interface')",3
39363,"('penetration', 'group')",3
39364,"('penetration', 'result')",3
39365,"('material', 'interface')",3
39366,"('material', 'group')",3
39367,"('material', 'result')",4
39368,"('material', 'agreement')",3
39369,"('interface', 'group')",3
39370,"('interface', 'result')",4
39371,"('interface', 'agreement')",3
39372,"('interface', 'findings')",4
39373,"('group', 'result')",5
39374,"('group', 'agreement')",5
39375,"('agreement', 'hand')",3
39376,"('previous', 'consistent')",6
39377,"('studies', 'hand')",10
39378,"('studies', 'zanetti')",3
39379,"('hand', 'consistent')",3
39380,"('hand', 'zanetti')",3
39381,"('hand', 'also')",6
39382,"('consistent', 'zanetti')",3
39383,"('consistent', 'used')",4
39384,"('results', 'zanetti')",3
39385,"('results', 'used')",16
39386,"('results', 'rhodamine')",3
39387,"('zanetti', 'also')",3
39388,"('zanetti', 'used')",3
39389,"('zanetti', 'rhodamine')",3
39390,"('zanetti', 'observed')",3
39391,"('also', 'rhodamine')",3
39392,"('used', 'rhodamine')",3
39393,"('used', 'mean')",5
39394,"('used', 'leakage')",3
39395,"('rhodamine', 'observed')",3
39396,"('rhodamine', 'mean')",5
39397,"('rhodamine', 'leakage')",3
39398,"('observed', 'leakage')",3
39399,"('mean', 'leakage')",3
39400,"('mitotic', 'cells')",7
39401,"('cells', 'antibodies')",3
39402,"('effect', 'mouse')",3
39403,"('mouse', 'embryonic')",5
39404,"('mouse', 'despite')",3
39405,"('embryonic', 'fibroblasts')",5
39406,"('despite', 'significant')",6
39407,"('despite', 'discrepancy')",3
39408,"('significant', 'loss')",7
39409,"('significant', 'discrepancy')",7
39410,"('koch', 'study')",4
39411,"('discrepancy', 'current')",6
39412,"('discrepancy', 'human')",3
39413,"('human', 'previous')",8
39414,"('human', 'study')",4
39415,"('well', 'previous')",6
39416,"('well', 'loss')",6
39417,"('study', 'demonstrating')",6
39418,"('demonstrating', 'cells')",3
39419,"('cells', 'currently')",3
39420,"('unclear', 'possible')",3
39421,"('mouse', 'may')",3
39422,"('isolates', 'studies')",4
39423,"('performed', 'brazil')",4
39424,"('high', 'resistance')",3
39425,"('high', 'pcr')",4
39426,"('rates', 'resistance')",3
39427,"('rates', 'oxacillin')",4
39428,"('resistance', 'oxacillin')",4
39429,"('though', 'earlier')",5
39430,"('earlier', 'also')",7
39431,"('also', 'included')",4
39432,"('also', 'isolates')",8
39433,"('included', 'isolates')",3
39434,"('study', 'isolates')",6
39435,"('identified', 'result')",3
39436,"('studies', 'pattern')",7
39437,"('suggest', 'growth')",5
39438,"('suggest', 'pattern')",3
39439,"('horizontal', 'growth')",3
39440,"('horizontal', 'pattern')",3
39441,"('horizontal', 'seen')",3
39442,"('growth', 'pattern')",4
39443,"('growth', 'mostly')",4
39444,"('pattern', 'seen')",4
39445,"('seen', 'individuals')",4
39446,"('significant', 'males')",5
39447,"('significant', 'females')",4
39448,"('differences', 'males')",3
39449,"('differences', 'females')",4
39450,"('males', 'could')",3
39451,"('could', 'pattern')",5
39452,"('pattern', 'could')",5
39453,"('could', 'individuals')",6
39454,"('found', 'express')",4
39455,"('indeed', 'express')",4
39456,"('growth', 'inhibition')",5
39457,"('partially', 'reduction')",3
39458,"('reduction', 'using')",5
39459,"('expression', 'using')",3
39460,"('expression', 'gene')",7
39461,"('using', 'gene')",3
39462,"('interestingly', 'others')",3
39463,"('interestingly', 'shown')",7
39464,"('interestingly', 'cells')",3
39465,"('others', 'recently')",4
39466,"('others', 'shown')",7
39467,"('others', 'cells')",7
39468,"('recently', 'shown')",9
39469,"('shown', 'induce')",10
39470,"('induce', 'expression')",5
39471,"('induce', 'causes')",5
39472,"('contrast', 'suggest')",15
39473,"('lung', 'functions')",5
39474,"('cells', 'functions')",6
39475,"('role', 'however')",4
39476,"('role', 'remains')",3
39477,"('however', 'remains')",3
39478,"('however', 'unclear')",8
39479,"('literature', 'remains')",3
39480,"('literature', 'unclear')",3
39481,"('literature', 'whether')",4
39482,"('remains', 'whether')",4
39483,"('unclear', 'whether')",11
39484,"('whether', 'cell')",3
39485,"('taken', 'results')",7
39486,"('taken', 'study')",5
39487,"('together', 'results')",10
39488,"('together', 'present')",6
39489,"('proliferation', 'activity')",3
39490,"('activity', 'first')",6
39491,"('formation', 'main')",4
39492,"('observed', 'seems')",9
39493,"('seems', 'different')",6
39494,"('seems', 'mechanism')",3
39495,"('different', 'observations')",6
39496,"('relationship', 'observed')",8
39497,"('found', 'far')",5
39498,"('markers', 'found')",4
39499,"('whereas', 'observed')",7
39500,"('aggregates', 'observed')",3
39501,"('observed', 'near')",6
39502,"('observations', 'present')",4
39503,"('observations', 'study')",6
39504,"('study', 'form')",3
39505,"('class', 'phenotype')",3
39506,"('seems', 'similar')",4
