,bigrams,freq
12285,"('association', 'even')",3
12286,"('quantitative', 'even')",3
12287,"('though', 'may')",4
12288,"('measures', 'may')",3
12289,"('completely', 'comparable')",4
12290,"('comparable', 'differences')",3
12291,"('due', 'association')",4
12292,"('association', 'test')",3
12293,"('test', 'statistic')",3
12294,"('statistic', 'var')",3
12295,"('expected', 'value')",9
12296,"('using', 'corresponding')",3
12297,"('using', 'group')",4
12298,"('corresponding', 'however')",4
12299,"('group', 'increased')",4
12300,"('estrogen', 'increased')",3
12301,"('estrogen', 'trabecular')",5
12302,"('increased', 'trabecular')",3
12303,"('although', 'effect')",11
12304,"('although', 'rats')",3
12305,"('estrogen', 'significant')",4
12306,"('estrogen', 'rats')",4
12307,"('estrogen', 'study')",4
12308,"('significant', 'reported')",13
12309,"('effect', 'rats')",7
12310,"('effect', 'study')",32
12311,"('effect', 'reported')",13
12312,"('effect', 'earlier')",5
12313,"('rats', 'reported')",8
12314,"('rats', 'daily')",4
12315,"('study', 'daily')",6
12316,"('reported', 'earlier')",27
12317,"('reported', 'daily')",4
12318,"('reported', 'dose')",3
12319,"('reported', 'estrogen')",3
12320,"('daily', 'dose')",5
12321,"('daily', 'estrogen')",4
12322,"('dose', 'increased')",4
12323,"('estrogen', 'bone')",4
12324,"('increased', 'mass')",3
12325,"('trabecular', 'bone')",4
12326,"('trabecular', 'mass')",4
12327,"('bone', 'mass')",4
12328,"('bone', 'rats')",4
12329,"('mass', 'rats')",4
12330,"('rats', 'higher')",6
12331,"('moreover', 'higher')",5
12332,"('higher', 'estrogen')",4
12333,"('higher', 'shown')",19
12334,"('daily', 'doses')",4
12335,"('estrogen', 'increase')",5
12336,"('shown', 'bone')",5
12337,"('shown', 'mass')",4
12338,"('increase', 'bone')",3
12339,"('increase', 'mass')",7
12340,"('mass', 'normal')",5
12341,"('normal', 'rats')",5
12342,"('rats', 'although')",6
12343,"('end', 'weeks')",4
12344,"('study', 'weeks')",6
12345,"('weeks', 'weeks')",4
12346,"('weeks', 'starting')",4
12347,"('weeks', 'drug')",4
12348,"('surgery', 'treatment')",3
12349,"('drug', 'treatment')",6
12350,"('treatment', 'found')",15
12351,"('treatment', 'statistically')",3
12352,"('found', 'statistically')",10
12353,"('found', 'serum')",13
12354,"('statistically', 'serum')",6
12355,"('significant', 'serum')",6
12356,"('significant', 'concentrations')",4
12357,"('difference', 'concentrations')",5
12358,"('serum', 'osteocalcin')",6
12359,"('serum', 'concentrations')",14
12360,"('ovx', 'rats')",3
12361,"('rats', 'reduced')",3
12362,"('authors', 'reported')",22
12363,"('authors', 'reduced')",4
12364,"('reported', 'serum')",5
12365,"('reduced', 'serum')",3
12366,"('reduced', 'levels')",14
12367,"('reduced', 'treatment')",6
12368,"('osteocalcin', 'levels')",3
12369,"('levels', 'treatment')",4
12370,"('levels', 'estrogen')",4
12371,"('levels', 'rats')",5
12372,"('treatment', 'rats')",4
12373,"('study', 'serum')",21
12374,"('response', 'resulting')",3
12375,"('increased', 'receptor')",10
12376,"('receptor', 'however')",10
12377,"('clinical', 'however')",7
12378,"('clinical', 'case')",4
12379,"('however', 'appears')",8
12380,"('however', 'case')",27
12381,"('however', 'contrast')",70
12382,"('case', 'contrast')",6
12383,"('contrast', 'significantly')",6
12384,"('significantly', 'alter')",3
12385,"('significantly', 'energy')",5
12386,"('energy', 'despite')",11
12387,"('despite', 'evidence')",3
12388,"('despite', 'regulation')",5
12389,"('evidence', 'regulation')",7
12390,"('evidence', 'outflow')",3
12391,"('regulation', 'control')",3
12392,"('control', 'response')",4
12393,"('response', 'results')",14
12394,"('however', 'agreement')",12
12395,"('reports', 'inhibit')",5
12396,"('neurons', 'activity')",3
12397,"('activity', 'gene')",4
12398,"('activity', 'expression')",7
12399,"('investigations', 'gene')",4
12400,"('investigations', 'breast')",4
12401,"('investigations', 'epithelium')",4
12402,"('gene', 'breast')",9
12403,"('gene', 'epithelium')",10
12404,"('gene', 'limited')",4
12405,"('expression', 'epithelium')",9
12406,"('expression', 'limited')",8
12407,"('expression', 'finak')",4
12408,"('breast', 'epithelium')",4
12409,"('breast', 'limited')",4
12410,"('breast', 'finak')",4
12411,"('breast', 'grigoriadis')",4
12412,"('epithelium', 'limited')",4
12413,"('epithelium', 'finak')",9
12414,"('epithelium', 'grigoriadis')",4
12415,"('epithelium', 'tripathi')",4
12416,"('limited', 'finak')",4
12417,"('limited', 'grigoriadis')",4
12418,"('limited', 'tripathi')",4
12419,"('limited', 'chen')",4
12420,"('finak', 'grigoriadis')",4
12421,"('finak', 'tripathi')",4
12422,"('finak', 'chen')",4
12423,"('finak', 'results')",5
12424,"('grigoriadis', 'tripathi')",4
12425,"('grigoriadis', 'chen')",4
12426,"('grigoriadis', 'results')",4
12427,"('grigoriadis', 'contrast')",4
12428,"('tripathi', 'chen')",4
12429,"('tripathi', 'results')",4
12430,"('tripathi', 'contrast')",4
12431,"('tripathi', 'one')",4
12432,"('chen', 'results')",16
12433,"('chen', 'contrast')",4
12434,"('chen', 'one')",4
12435,"('chen', 'study')",12
12436,"('results', 'one')",29
12437,"('results', 'find')",27
12438,"('contrast', 'one')",16
12439,"('contrast', 'find')",49
12440,"('one', 'study')",65
12441,"('one', 'find')",9
12442,"('one', 'different')",17
12443,"('find', 'different')",17
12444,"('find', 'expression')",12
12445,"('find', 'morphologically')",5
12446,"('different', 'gene')",9
12447,"('different', 'expression')",12
12448,"('different', 'morphologically')",5
12449,"('different', 'normal')",9
12450,"('gene', 'morphologically')",5
12451,"('expression', 'morphologically')",5
12452,"('expression', 'microdissected')",5
12453,"('morphologically', 'normal')",7
12454,"('morphologically', 'epithelium')",5
12455,"('morphologically', 'microdissected')",5
12456,"('morphologically', 'samples')",5
12457,"('normal', 'epithelium')",6
12458,"('normal', 'microdissected')",5
12459,"('normal', 'samples')",7
12460,"('normal', 'finak')",5
12461,"('epithelium', 'microdissected')",5
12462,"('epithelium', 'samples')",5
12463,"('epithelium', 'investigations')",3
12464,"('microdissected', 'samples')",5
12465,"('microdissected', 'finak')",5
12466,"('microdissected', 'investigations')",3
12467,"('microdissected', 'gene')",3
12468,"('samples', 'finak')",5
12469,"('samples', 'investigations')",3
12470,"('samples', 'gene')",3
12471,"('samples', 'expression')",7
12472,"('finak', 'investigations')",3
12473,"('finak', 'gene')",3
12474,"('finak', 'expression')",3
12475,"('finak', 'breast')",3
12476,"('samples', 'results')",6
12477,"('samples', 'contrast')",9
12478,"('samples', 'one')",8
12479,"('samples', 'discrepancy')",3
12480,"('samples', 'may')",4
12481,"('samples', 'explained')",4
12482,"('discrepancy', 'explained')",30
12483,"('explained', 'differences')",16
12484,"('explained', 'study')",5
12485,"('explained', 'analysis')",4
12486,"('differences', 'design')",7
12487,"('differences', 'analysis')",6
12488,"('study', 'design')",13
12489,"('analysis', 'data')",22
12490,"('analysis', 'weak')",5
12491,"('analysis', 'association')",4
12492,"('data', 'weak')",5
12493,"('data', 'association')",3
12494,"('consistent', 'association')",5
12495,"('consistent', 'recent')",9
12496,"('weak', 'association')",5
12497,"('weak', 'found')",6
12498,"('weak', 'recent')",5
12499,"('association', 'found')",14
12500,"('association', 'recent')",4
12501,"('found', 'recent')",20
12502,"('recent', 'could')",3
12503,"('could', 'replicate')",6
12504,"('could', 'association')",14
12505,"('could', 'significant')",13
12506,"('replicate', 'association')",5
12507,"('association', 'significant')",9
12508,"('variant', 'reported')",5
12509,"('variant', 'population')",3
12510,"('tested', 'population')",3
12511,"('reported', 'finnish')",4
12512,"('reported', 'neither')",6
12513,"('reported', 'could')",26
12514,"('finnish', 'could')",3
12515,"('population', 'could')",5
12516,"('neither', 'could')",3
12517,"('replicate', 'reported')",3
12518,"('replicate', 'studies')",3
12519,"('allele', 'studies')",5
12520,"('allele', 'data')",6
12521,"('reported', 'indeed')",6
12522,"('reported', 'data')",48
12523,"('reported', 'allele')",6
12524,"('studies', 'indeed')",10
12525,"('studies', 'allele')",7
12526,"('studies', 'slightly')",6
12527,"('indeed', 'data')",10
12528,"('data', 'slightly')",5
12529,"('data', 'common')",6
12530,"('allele', 'slightly')",3
12531,"('allele', 'common')",3
12532,"('common', 'disease')",3
12533,"('coeliac', 'disease')",3
12534,"('disease', 'association')",3
12535,"('statistical', 'power')",3
12536,"('less', 'differences')",4
12537,"('ethnic', 'differences')",4
12538,"('differences', 'might')",10
12539,"('might', 'explain')",18
12540,"('explain', 'previous')",11
12541,"('explain', 'studies')",11
12542,"('variability', 'studies')",3
12543,"('studies', 'cluster')",4
12544,"('studies', 'disease')",5
12545,"('studies', 'average')",3
12546,"('cluster', 'average')",4
12547,"('cluster', 'ratio')",3
12548,"('average', 'ratio')",9
12549,"('ratio', 'ratio')",29
12550,"('ratio', 'total')",9
12551,"('total', 'counts')",3
12552,"('total', 'dark')",3
12553,"('background', 'subtraction')",4
12554,"('period', 'expected')",3
12555,"('total', 'values')",6
12556,"('counts', 'values')",3
12557,"('signal', 'expected')",5
12558,"('expected', 'values')",12
12559,"('expected', 'lower')",5
12560,"('values', 'significantly')",25
12561,"('values', 'ones')",9
12562,"('values', 'found')",64
12563,"('significantly', 'ones')",11
12564,"('significantly', 'found')",32
12565,"('lower', 'ones')",18
12566,"('ones', 'found')",9
12567,"('ones', 'previous')",4
12568,"('found', 'indicating')",7
12569,"('previous', 'indicating')",7
12570,"('administration', 'found')",3
12571,"('tranexamic', 'acid')",3
12572,"('acid', 'found')",4
12573,"('found', 'described')",3
12574,"('reduced', 'increased')",6
12575,"('reduced', 'complex')",3
12576,"('decreased', 'present')",4
12577,"('decreased', 'study')",8
12578,"('increased', 'present')",6
12579,"('complex', 'present')",6
12580,"('complex', 'study')",5
12581,"('complex', 'apparent')",5
12582,"('study', 'apparent')",6
12583,"('apparent', 'found')",4
12584,"('apparent', 'case')",3
12585,"('found', 'case')",17
12586,"('case', 'group')",3
12587,"('case', 'furthermore')",4
12588,"('group', 'plays')",4
12589,"('group', 'role')",5
12590,"('furthermore', 'overexpression')",3
12591,"('furthermore', 'plays')",3
12592,"('furthermore', 'role')",3
12593,"('furthermore', 'prognostic')",3
12594,"('overexpression', 'plays')",5
12595,"('overexpression', 'role')",5
12596,"('overexpression', 'prognostic')",3
12597,"('plays', 'prognostic')",3
12598,"('plays', 'factor')",3
12599,"('plays', 'human')",3
12600,"('role', 'prognostic')",3
12601,"('role', 'factor')",6
12602,"('role', 'human')",4
12603,"('role', 'thyroid')",3
12604,"('prognostic', 'human')",4
12605,"('prognostic', 'thyroid')",3
12606,"('prognostic', 'carcinoma')",3
12607,"('factor', 'human')",6
12608,"('factor', 'thyroid')",3
12609,"('factor', 'carcinoma')",3
12610,"('factor', 'literature')",4
12611,"('human', 'thyroid')",7
12612,"('human', 'literature')",3
12613,"('human', 'incidence')",3
12614,"('thyroid', 'carcinoma')",11
12615,"('thyroid', 'literature')",3
12616,"('thyroid', 'incidence')",3
12617,"('thyroid', 'alterations')",3
12618,"('carcinoma', 'literature')",3
12619,"('carcinoma', 'incidence')",6
12620,"('carcinoma', 'alterations')",3
12621,"('carcinoma', 'poorly')",3
12622,"('literature', 'incidence')",3
12623,"('literature', 'alterations')",3
12624,"('literature', 'poorly')",3
12625,"('literature', 'differentiated')",3
12626,"('incidence', 'alterations')",3
12627,"('incidence', 'poorly')",3
12628,"('incidence', 'differentiated')",3
12629,"('incidence', 'anaplastic')",3
12630,"('alterations', 'poorly')",3
12631,"('alterations', 'differentiated')",3
12632,"('alterations', 'anaplastic')",3
12633,"('alterations', 'carcinomas')",3
12634,"('poorly', 'differentiated')",4
12635,"('poorly', 'anaplastic')",3
12636,"('poorly', 'carcinomas')",3
12637,"('poorly', 'thyroid')",3
12638,"('differentiated', 'anaplastic')",3
12639,"('differentiated', 'carcinomas')",3
12640,"('differentiated', 'thyroid')",3
12641,"('differentiated', 'reported')",3
12642,"('anaplastic', 'carcinomas')",3
12643,"('anaplastic', 'thyroid')",3
12644,"('anaplastic', 'reported')",3
12645,"('anaplastic', 'however')",3
12646,"('carcinomas', 'thyroid')",3
12647,"('carcinomas', 'reported')",7
12648,"('carcinomas', 'however')",3
12649,"('carcinomas', 'present')",3
12650,"('thyroid', 'reported')",4
12651,"('thyroid', 'however')",4
12652,"('thyroid', 'present')",3
12653,"('thyroid', 'case')",3
12654,"('however', 'show')",45
12655,"('present', 'show')",25
12656,"('present', 'findings')",35
12657,"('present', 'overexpression')",3
12658,"('case', 'show')",7
12659,"('case', 'findings')",5
12660,"('case', 'overexpression')",3
12661,"('show', 'findings')",5
12662,"('show', 'overexpression')",9
12663,"('show', 'furthermore')",3
12664,"('findings', 'overexpression')",5
12665,"('show', 'well')",4
12666,"('findings', 'well')",3
12667,"('well', 'established')",8
12668,"('sequence', 'data')",4
12669,"('amp', 'unlikely')",6
12670,"('amp', 'explanation')",11
12671,"('however', 'unlikely')",12
12672,"('however', 'explanation')",10
12673,"('however', 'sequence')",5
12674,"('however', 'variation')",12
12675,"('unlikely', 'explanation')",5
12676,"('explanation', 'found')",8
12677,"('sequence', 'found')",6
12678,"('sequence', 'recent')",3
12679,"('found', 'report')",7
12680,"('found', 'others')",9
12681,"('found', 'shown')",9
12682,"('recent', 'shown')",9
12683,"('shown', 'common')",4
12684,"('shown', 'haplotype')",3
12685,"('common', 'allele')",6
12686,"('demonstrated', 'activity')",4
12687,"('promoter', 'activity')",11
12688,"('activity', 'progression')",4
12689,"('relatively', 'rapid')",4
12690,"('end', 'points')",5
12691,"('analysis', 'quantitative')",3
12692,"('analysis', 'differences')",5
12693,"('patients', 'expression')",11
12694,"('although', 'quantitative')",5
12695,"('although', 'coding')",3
12696,"('differences', 'expression')",16
12697,"('differences', 'alleles')",3
12698,"('differences', 'versus')",7
12699,"('expression', 'alleles')",3
12700,"('expression', 'versus')",6
12701,"('alleles', 'versus')",3
12702,"('alleles', 'observed')",4
12703,"('versus', 'observed')",3
12704,"('observed', 'differences')",8
12705,"('differences', 'among')",14
12706,"('among', 'alleles')",3
12707,"('promoter', 'binding')",4
12708,"('signal', 'transduction')",5
12709,"('envelope', 'material')",3
12710,"('producing', 'significant')",3
12711,"('significant', 'amounts')",6
12712,"('significant', 'results')",28
12713,"('amounts', 'results')",3
12714,"('amounts', 'contrast')",6
12715,"('results', 'field')",10
12716,"('contrast', 'field')",3
12717,"('using', 'material')",4
12718,"('highly', 'variable')",5
12719,"('strain', 'cells')",3
12720,"('cells', 'adhesion')",3
12721,"('adhesion', 'pellicle')",3
12722,"('adhesion', 'observation')",3
12723,"('observation', 'contrast')",13
12724,"('observation', 'others')",5
12725,"('contrast', 'many')",23
12726,"('contrast', 'others')",14
12727,"('many', 'shown')",10
12728,"('reduces', 'also')",4
12729,"('despite', 'interactions')",4
12730,"('evidence', 'interactions')",3
12731,"('evidence', 'important')",8
12732,"('important', 'experiments')",4
12733,"('experiments', 'essential')",3
12734,"('reveal', 'essential')",4
12735,"('essential', 'cell')",4
12736,"('cell', 'adhesion')",13
12737,"('adhesion', 'pattern')",3
12738,"('pattern', 'among')",3
12739,"('among', 'athletes')",3
12740,"('among', 'comparable')",3
12741,"('comparable', 'reported')",18
12742,"('comparable', 'studies')",12
12743,"('weeks', 'study')",6
12744,"('longer', 'studies')",3
12745,"('earlier', 'study')",31
12746,"('studies', 'conducted')",16
12747,"('reported', 'mean')",16
12748,"('reported', 'time')",7
12749,"('reported', 'loss')",5
12750,"('mean', 'time')",6
12751,"('mean', 'loss')",3
12752,"('time', 'days')",3
12753,"('sessions', 'study')",5
12754,"('findings', 'believed')",3
12755,"('individuals', 'lesions')",4
12756,"('months', 'patients')",8
12757,"('patients', 'lesions')",4
12758,"('may', 'multiple')",3
12759,"('local', 'also')",5
12760,"('also', 'natural')",8
12761,"('results', 'statistically')",6
12762,"('results', 'supported')",5
12763,"('results', 'sample')",13
12764,"('sizes', 'even')",3
12765,"('used', 'investigation')",3
12766,"('used', 'even')",3
12767,"('used', 'similar')",9
